Area Code;Item Code;Element Code;Year;qty
4;2614;5142;2011;7
4;2615;5142;2011;221
4;2616;5142;2011;0
4;2617;5142;2011;507
4;2618;5142;2011;7
4;2619;5142;2011;683
4;2620;5142;2011;342
4;2625;5142;2011;1027
4;2630;5142;2011;119
4;2633;5142;2011;33
4;2635;5142;2011;16
4;2640;5142;2011;2
4;2641;5142;2011;19
4;2642;5142;2011;0
4;2645;5142;2011;10
4;2655;5142;2011;0
4;2656;5142;2011;153
4;2657;5142;2011;0
4;2658;5142;2011;4
4;2731;5142;2011;186
4;2732;5142;2011;270
4;2733;5142;2011;0
4;2734;5142;2011;280
4;2735;5142;2011;14
4;2736;5142;2011;52
4;2740;5142;2011;23
4;2737;5142;2011;12
4;2781;5142;2011;0
4;2782;5142;2011;0
4;2744;5142;2011;250
4;2848;5142;2011;5702
4;2761;5142;2011;2
4;2762;5142;2011;15
4;2763;5521;2011;0
4;2763;5142;2011;112
4;2764;5142;2011;14
4;2765;5142;2011;4
4;2766;5142;2011;1
4;2767;5142;2011;0
4;2769;5142;2011;0
4;2775;5142;2011;0
4;2680;5142;2011;20
4;2905;5521;2011;3720
4;2905;5142;2011;8129
4;2907;5521;2011;0
4;2907;5142;2011;2437
4;2908;5521;2011;0
4;2909;5142;2011;1033
4;2911;5521;2011;13
4;2911;5142;2011;299
4;2912;5142;2011;51
4;2913;5521;2011;2
4;2913;5142;2011;124
4;2914;5142;2011;568
4;2918;5521;2011;3
4;2918;5142;2011;5369
4;2919;5142;2011;3864
4;2922;5142;2011;168
4;2923;5142;2011;32
4;2924;5142;2011;157
4;2943;5142;2011;750
4;2945;5142;2011;52
4;2946;5142;2011;35
4;2949;5142;2011;250
4;2948;5142;2011;5702
4;2960;5521;2011;0
4;2960;5142;2011;149
4;2961;5142;2011;0
4;2928;5142;2011;20
7;2511;5142;2011;776
7;2805;5142;2011;147
7;2513;5142;2011;0
7;2514;5521;2011;154
7;2514;5142;2011;797
7;2516;5521;2011;0
7;2516;5142;2011;0
7;2517;5142;2011;48
7;2518;5521;2011;62
7;2518;5142;2011;0
7;2532;5521;2011;6280
7;2532;5142;2011;3903
7;2531;5142;2011;560
7;2533;5142;2011;930
7;2534;5142;2011;0
7;2536;5521;2011;5
7;2542;5142;2011;272
7;2543;5142;2011;0
7;2745;5142;2011;23
7;2546;5142;2011;183
7;2551;5142;2011;2
7;2555;5142;2011;8
7;2556;5142;2011;45
7;2560;5142;2011;2
7;2561;5142;2011;3
7;2571;5142;2011;72
7;2572;5142;2011;15
7;2573;5142;2011;4
7;2574;5142;2011;0
7;2575;5142;2011;1
7;2576;5142;2011;7
7;2577;5142;2011;60
7;2578;5142;2011;0
7;2580;5142;2011;3
7;2582;5142;2011;0
7;2586;5142;2011;15
7;2601;5142;2011;86
7;2602;5142;2011;7
7;2605;5142;2011;1356
7;2611;5142;2011;3
7;2614;5142;2011;240
7;2615;5142;2011;987
7;2617;5142;2011;18
7;2618;5142;2011;294
7;2619;5142;2011;0
7;2620;5142;2011;1
7;2625;5142;2011;48
7;2630;5142;2011;49
7;2633;5142;2011;3
7;2635;5142;2011;1
7;2640;5142;2011;0
7;2641;5142;2011;0
7;2642;5142;2011;0
7;2645;5142;2011;0
7;2655;5142;2011;95
7;2656;5142;2011;1008
7;2657;5142;2011;335
7;2658;5142;2011;43
7;2731;5142;2011;143
7;2732;5142;2011;22
7;2733;5142;2011;160
7;2734;5142;2011;309
7;2735;5142;2011;9
7;2736;5142;2011;22
7;2740;5142;2011;1
7;2737;5142;2011;16
7;2781;5521;2011;4
7;2781;5142;2011;0
7;2744;5142;2011;36
7;2848;5521;2011;2
7;2848;5142;2011;225
7;2761;5142;2011;20
7;2762;5142;2011;131
7;2763;5521;2011;38
7;2763;5142;2011;152
7;2764;5521;2011;14
7;2764;5142;2011;24
7;2765;5142;2011;1
7;2766;5142;2011;1
7;2767;5142;2011;0
7;2769;5142;2011;0
7;2775;5142;2011;0
7;2680;5142;2011;4
7;2905;5521;2011;216
7;2905;5142;2011;1768
7;2907;5521;2011;6280
7;2907;5142;2011;5393
7;2908;5521;2011;5
7;2909;5142;2011;296
7;2911;5142;2011;183
7;2912;5142;2011;2
7;2913;5142;2011;58
7;2914;5142;2011;178
7;2918;5142;2011;1449
7;2919;5142;2011;1591
7;2922;5142;2011;53
7;2923;5142;2011;0
7;2924;5142;2011;1482
7;2943;5142;2011;643
7;2945;5142;2011;22
7;2946;5521;2011;4
7;2946;5142;2011;17
7;2949;5142;2011;36
7;2948;5521;2011;2
7;2948;5142;2011;225
7;2960;5521;2011;52
7;2960;5142;2011;329
7;2961;5142;2011;0
7;2928;5142;2011;4
8;2511;5142;2011;5
8;2805;5142;2011;1
8;2514;5521;2011;0
8;2514;5142;2011;0
8;2515;5142;2011;0
8;2516;5521;2011;0
8;2516;5142;2011;0
8;2520;5142;2011;0
8;2532;5521;2011;0
8;2532;5142;2011;0
8;2531;5521;2011;0
8;2531;5142;2011;1
8;2533;5142;2011;0
8;2535;5142;2011;0
8;2534;5142;2011;0
8;2536;5521;2011;0
8;2542;5142;2011;2
8;2543;5142;2011;0
8;2745;5142;2011;0
8;2546;5142;2011;0
8;2547;5142;2011;0
8;2549;5142;2011;0
8;2551;5142;2011;0
8;2555;5142;2011;0
8;2556;5142;2011;0
8;2557;5142;2011;0
8;2558;5142;2011;0
8;2560;5142;2011;0
8;2561;5142;2011;0
8;2563;5142;2011;0
8;2570;5142;2011;0
8;2571;5142;2011;0
8;2572;5142;2011;0
8;2573;5142;2011;0
8;2574;5142;2011;0
8;2575;5142;2011;0
8;2577;5142;2011;0
8;2578;5142;2011;0
8;2579;5142;2011;0
8;2580;5142;2011;0
8;2582;5142;2011;0
8;2586;5142;2011;0
8;2601;5142;2011;1
8;2602;5142;2011;1
8;2605;5142;2011;5
8;2611;5142;2011;3
8;2612;5142;2011;0
8;2613;5142;2011;0
8;2614;5142;2011;0
8;2615;5142;2011;0
8;2616;5142;2011;0
8;2617;5142;2011;0
8;2618;5142;2011;0
8;2619;5142;2011;0
8;2620;5142;2011;0
8;2625;5142;2011;10
8;2630;5142;2011;0
8;2633;5142;2011;0
8;2635;5142;2011;0
8;2640;5142;2011;0
8;2641;5142;2011;0
8;2642;5142;2011;0
8;2645;5142;2011;0
8;2655;5142;2011;1
8;2656;5142;2011;2
8;2657;5142;2011;0
8;2658;5142;2011;0
8;2731;5142;2011;1
8;2732;5142;2011;0
8;2733;5142;2011;1
8;2734;5142;2011;5
8;2735;5142;2011;0
8;2736;5142;2011;0
8;2740;5142;2011;0
8;2743;5142;2011;0
8;2737;5142;2011;0
8;2781;5142;2011;0
8;2782;5142;2011;0
8;2744;5142;2011;0
8;2848;5521;2011;0
8;2848;5142;2011;12
8;2761;5142;2011;0
8;2762;5142;2011;1
8;2763;5521;2011;0
8;2763;5142;2011;1
8;2764;5521;2011;0
8;2764;5142;2011;2
8;2765;5142;2011;1
8;2766;5142;2011;0
8;2767;5142;2011;1
8;2775;5142;2011;0
8;2680;5142;2011;0
8;2905;5521;2011;0
8;2905;5142;2011;7
8;2907;5521;2011;0
8;2907;5142;2011;2
8;2908;5521;2011;0
8;2909;5142;2011;3
8;2911;5142;2011;0
8;2912;5142;2011;0
8;2913;5142;2011;0
8;2914;5142;2011;1
8;2918;5142;2011;6
8;2919;5142;2011;15
8;2922;5142;2011;0
8;2923;5142;2011;0
8;2924;5142;2011;3
8;2943;5142;2011;7
8;2945;5142;2011;0
8;2946;5142;2011;0
8;2949;5142;2011;0
8;2948;5521;2011;0
8;2948;5142;2011;12
8;2960;5521;2011;0
8;2960;5142;2011;5
8;2961;5142;2011;0
8;2928;5142;2011;0
9;2511;5521;2011;0
9;2511;5142;2011;3973
9;2805;5142;2011;318
9;2513;5521;2011;46
9;2513;5142;2011;0
9;2514;5521;2011;3499
9;2514;5142;2011;405
9;2515;5521;2011;33
9;2515;5142;2011;0
9;2516;5521;2011;250
9;2516;5142;2011;25
9;2517;5521;2011;0
9;2518;5521;2011;2503
9;2520;5521;2011;11
9;2520;5142;2011;16
9;2532;5521;2011;90
9;2532;5142;2011;80
9;2531;5142;2011;1477
9;2533;5142;2011;358
9;2542;5142;2011;1686
9;2543;5142;2011;272
9;2745;5142;2011;0
9;2546;5142;2011;1
9;2547;5142;2011;0
9;2549;5142;2011;13
9;2551;5142;2011;17
9;2555;5521;2011;489
9;2555;5142;2011;0
9;2556;5142;2011;0
9;2558;5142;2011;0
9;2560;5142;2011;13
9;2561;5142;2011;1
9;2563;5142;2011;1
9;2570;5521;2011;0
9;2570;5142;2011;0
9;2571;5142;2011;114
9;2572;5142;2011;1
9;2573;5142;2011;441
9;2574;5142;2011;2
9;2575;5142;2011;7
9;2578;5142;2011;3
9;2579;5142;2011;0
9;2580;5142;2011;1
9;2582;5142;2011;10
9;2586;5142;2011;0
9;2601;5142;2011;700
9;2602;5142;2011;498
9;2605;5521;2011;0
9;2605;5142;2011;1670
9;2611;5142;2011;1259
9;2612;5142;2011;705
9;2613;5142;2011;135
9;2615;5142;2011;527
9;2616;5142;2011;0
9;2617;5142;2011;505
9;2618;5142;2011;40
9;2619;5142;2011;0
9;2620;5142;2011;23
9;2625;5142;2011;526
9;2630;5142;2011;46
9;2633;5142;2011;35
9;2635;5142;2011;216
9;2640;5142;2011;1
9;2641;5142;2011;3
9;2642;5142;2011;0
9;2645;5142;2011;3
9;2655;5142;2011;982
9;2656;5142;2011;1667
9;2657;5142;2011;0
9;2658;5142;2011;77
9;2731;5142;2011;2238
9;2732;5142;2011;70
9;2733;5142;2011;367
9;2734;5142;2011;1567
9;2735;5142;2011;49
9;2736;5142;2011;216
9;2740;5142;2011;35
9;2743;5142;2011;3
9;2737;5142;2011;64
9;2781;5521;2011;0
9;2781;5142;2011;0
9;2782;5142;2011;0
9;2744;5142;2011;498
9;2848;5521;2011;546
9;2848;5142;2011;7701
9;2761;5521;2011;0
9;2761;5142;2011;7
9;2762;5521;2011;0
9;2762;5142;2011;95
9;2763;5521;2011;10
9;2763;5142;2011;71
9;2764;5142;2011;0
9;2765;5142;2011;9
9;2766;5142;2011;26
9;2767;5142;2011;38
9;2769;5142;2011;0
9;2775;5142;2011;0
9;2905;5521;2011;6342
9;2905;5142;2011;4736
9;2907;5521;2011;90
9;2907;5142;2011;1915
9;2909;5142;2011;1958
9;2911;5142;2011;14
9;2912;5142;2011;17
9;2913;5521;2011;489
9;2913;5142;2011;15
9;2914;5142;2011;579
9;2918;5521;2011;0
9;2918;5142;2011;2868
9;2919;5142;2011;3720
9;2922;5142;2011;296
9;2923;5142;2011;8
9;2924;5142;2011;2726
9;2943;5142;2011;4290
9;2945;5142;2011;216
9;2946;5521;2011;0
9;2946;5142;2011;101
9;2949;5142;2011;498
9;2948;5521;2011;546
9;2948;5142;2011;7701
9;2960;5521;2011;10
9;2960;5142;2011;245
9;2961;5142;2011;0
1;2511;5521;2011;65
1;2511;5142;2011;386
1;2805;5521;2011;0
1;2805;5142;2011;9
1;2513;5521;2011;124
1;2513;5142;2011;7
1;2514;5521;2011;66
1;2514;5142;2011;0
1;2515;5521;2011;1
1;2515;5142;2011;0
1;2516;5521;2011;3
1;2516;5142;2011;1
1;2517;5521;2011;0
1;2518;5521;2011;0
1;2520;5521;2011;1
1;2520;5142;2011;25
1;2532;5521;2011;0
1;2531;5521;2011;173
1;2531;5142;2011;131
1;2534;5521;2011;0
1;2537;5521;2011;1
1;2542;5142;2011;107
1;2543;5142;2011;0
1;2745;5142;2011;2
1;2546;5521;2011;5
1;2547;5521;2011;2
1;2549;5521;2011;3
1;2549;5142;2011;0
1;2551;5142;2011;5
1;2555;5521;2011;0
1;2555;5142;2011;0
1;2556;5142;2011;1
1;2557;5521;2011;2
1;2558;5521;2011;0
1;2558;5142;2011;0
1;2560;5142;2011;1
1;2561;5142;2011;0
1;2563;5142;2011;3
1;2570;5521;2011;0
1;2570;5142;2011;0
1;2571;5142;2011;1
1;2572;5142;2011;0
1;2573;5142;2011;20
1;2574;5142;2011;0
1;2575;5142;2011;0
1;2576;5142;2011;0
1;2578;5142;2011;1
1;2579;5142;2011;0
1;2580;5142;2011;0
1;2582;5142;2011;0
1;2586;5142;2011;0
1;2601;5142;2011;258
1;2602;5142;2011;51
1;2605;5521;2011;8
1;2605;5142;2011;603
1;2611;5142;2011;15
1;2612;5142;2011;1
1;2613;5142;2011;2
1;2614;5142;2011;2
1;2615;5142;2011;11
1;2616;5142;2011;0
1;2617;5521;2011;30
1;2617;5142;2011;39
1;2618;5142;2011;1
1;2619;5142;2011;1
1;2620;5142;2011;27
1;2625;5142;2011;146
1;2630;5142;2011;11
1;2633;5142;2011;7
1;2635;5142;2011;0
1;2640;5142;2011;0
1;2641;5142;2011;0
1;2642;5521;2011;0
1;2645;5142;2011;0
1;2655;5142;2011;6
1;2656;5142;2011;16
1;2657;5142;2011;0
1;2658;5142;2011;1
1;2731;5142;2011;55
1;2732;5142;2011;8
1;2733;5142;2011;19
1;2734;5142;2011;43
1;2735;5142;2011;0
1;2736;5142;2011;13
1;2740;5142;2011;5
1;2743;5142;2011;0
1;2737;5142;2011;9
1;2781;5142;2011;0
1;2782;5142;2011;0
1;2744;5142;2011;34
1;2848;5521;2011;65
1;2848;5142;2011;564
1;2761;5142;2011;4
1;2762;5142;2011;0
1;2763;5521;2011;5
1;2763;5142;2011;4
1;2764;5142;2011;0
1;2765;5142;2011;0
1;2766;5142;2011;0
1;2767;5142;2011;0
1;2769;5142;2011;0
1;2775;5142;2011;0
1;2680;5142;2011;0
1;2905;5521;2011;259
1;2905;5142;2011;429
1;2907;5521;2011;173
1;2907;5142;2011;131
1;2908;5521;2011;1
1;2909;5142;2011;109
1;2911;5521;2011;11
1;2911;5142;2011;0
1;2912;5142;2011;5
1;2913;5521;2011;2
1;2913;5142;2011;5
1;2914;5142;2011;22
1;2918;5521;2011;8
1;2918;5142;2011;912
1;2919;5521;2011;30
1;2919;5142;2011;244
1;2922;5142;2011;18
1;2923;5521;2011;0
1;2923;5142;2011;0
1;2924;5142;2011;23
1;2943;5142;2011;126
1;2945;5142;2011;13
1;2946;5142;2011;14
1;2949;5142;2011;34
1;2948;5521;2011;65
1;2948;5142;2011;564
1;2960;5521;2011;5
1;2960;5142;2011;10
1;2961;5142;2011;0
1;2928;5142;2011;0
10;2511;5521;2011;2455
10;2511;5142;2011;1684
10;2805;5142;2011;248
10;2513;5521;2011;3000
10;2514;5521;2011;220
10;2514;5142;2011;116
10;2515;5142;2011;25
10;2516;5521;2011;750
10;2516;5142;2011;4
10;2517;5521;2011;36
10;2518;5521;2011;1283
10;2520;5521;2011;347
10;2520;5142;2011;0
10;2532;5142;2011;5
10;2531;5521;2011;61
10;2531;5142;2011;1175
10;2533;5521;2011;2
10;2533;5142;2011;36
10;2534;5521;2011;1
10;2534;5142;2011;3
10;2537;5521;2011;0
10;2542;5521;2011;7
10;2542;5142;2011;843
10;2543;5142;2011;206
10;2745;5142;2011;9
10;2546;5142;2011;1
10;2547;5521;2011;99
10;2547;5142;2011;11
10;2549;5521;2011;820
10;2549;5142;2011;10
10;2551;5142;2011;161
10;2555;5521;2011;1
10;2555;5142;2011;4
10;2556;5142;2011;25
10;2558;5142;2011;2
10;2560;5142;2011;49
10;2563;5142;2011;53
10;2571;5142;2011;26
10;2572;5142;2011;2
10;2573;5142;2011;17
10;2574;5142;2011;216
10;2575;5142;2011;65
10;2577;5142;2011;110
10;2578;5142;2011;11
10;2579;5142;2011;3
10;2580;5142;2011;31
10;2582;5142;2011;5
10;2586;5142;2011;18
10;2601;5142;2011;546
10;2602;5142;2011;268
10;2605;5142;2011;1365
10;2611;5142;2011;375
10;2612;5142;2011;33
10;2613;5142;2011;9
10;2614;5142;2011;1
10;2615;5142;2011;214
10;2616;5142;2011;0
10;2617;5142;2011;640
10;2618;5142;2011;144
10;2619;5142;2011;7
10;2620;5142;2011;243
10;2625;5142;2011;492
10;2630;5142;2011;109
10;2633;5142;2011;75
10;2635;5142;2011;12
10;2640;5142;2011;3
10;2641;5142;2011;3
10;2642;5142;2011;0
10;2645;5142;2011;8
10;2655;5142;2011;456
10;2656;5142;2011;1905
10;2657;5142;2011;32
10;2658;5142;2011;23
10;2731;5142;2011;941
10;2732;5142;2011;206
10;2733;5142;2011;525
10;2734;5142;2011;1029
10;2735;5142;2011;53
10;2736;5142;2011;178
10;2740;5142;2011;86
10;2743;5142;2011;0
10;2737;5142;2011;108
10;2781;5521;2011;10
10;2781;5142;2011;0
10;2782;5142;2011;1
10;2744;5142;2011;156
10;2848;5521;2011;493
10;2848;5142;2011;5122
10;2761;5142;2011;55
10;2762;5142;2011;177
10;2763;5521;2011;203
10;2763;5142;2011;97
10;2764;5142;2011;55
10;2765;5142;2011;114
10;2766;5142;2011;17
10;2767;5142;2011;74
10;2769;5142;2011;11
10;2775;5142;2011;0
10;2680;5142;2011;4
10;2905;5521;2011;8091
10;2905;5142;2011;2077
10;2907;5521;2011;64
10;2907;5142;2011;1219
10;2908;5521;2011;0
10;2909;5521;2011;7
10;2909;5142;2011;1058
10;2911;5521;2011;920
10;2911;5142;2011;22
10;2912;5142;2011;161
10;2913;5521;2011;1
10;2913;5142;2011;133
10;2914;5142;2011;504
10;2918;5142;2011;2180
10;2919;5142;2011;2159
10;2922;5142;2011;196
10;2923;5142;2011;13
10;2924;5142;2011;2416
10;2943;5142;2011;2754
10;2945;5142;2011;178
10;2946;5521;2011;10
10;2946;5142;2011;195
10;2949;5142;2011;156
10;2948;5521;2011;493
10;2948;5142;2011;5122
10;2960;5521;2011;203
10;2960;5142;2011;590
10;2961;5142;2011;11
10;2928;5142;2011;4
11;2511;5521;2011;577
11;2511;5142;2011;683
11;2805;5521;2011;0
11;2805;5142;2011;31
11;2513;5521;2011;654
11;2513;5142;2011;2
11;2514;5521;2011;1260
11;2514;5142;2011;103
11;2515;5521;2011;88
11;2515;5142;2011;107
11;2516;5521;2011;84
11;2516;5142;2011;15
11;2517;5521;2011;3
11;2518;5521;2011;7
11;2520;5521;2011;547
11;2520;5142;2011;0
11;2532;5521;2011;0
11;2531;5521;2011;10
11;2531;5142;2011;492
11;2533;5142;2011;0
11;2535;5142;2011;0
11;2534;5142;2011;0
11;2542;5521;2011;3
11;2542;5142;2011;347
11;2543;5142;2011;45
11;2745;5142;2011;10
11;2546;5142;2011;2
11;2547;5521;2011;28
11;2547;5142;2011;4
11;2549;5521;2011;28
11;2549;5142;2011;1
11;2551;5142;2011;49
11;2555;5521;2011;99
11;2555;5142;2011;15
11;2556;5142;2011;7
11;2557;5521;2011;12
11;2557;5142;2011;5
11;2558;5521;2011;1
11;2558;5142;2011;0
11;2560;5142;2011;6
11;2561;5142;2011;2
11;2563;5142;2011;6
11;2570;5521;2011;3
11;2570;5142;2011;5
11;2571;5521;2011;2
11;2571;5142;2011;13
11;2572;5142;2011;1
11;2573;5142;2011;39
11;2574;5142;2011;78
11;2575;5142;2011;0
11;2577;5142;2011;7
11;2578;5142;2011;10
11;2579;5142;2011;0
11;2580;5142;2011;9
11;2582;5142;2011;13
11;2586;5142;2011;19
11;2601;5142;2011;164
11;2602;5142;2011;142
11;2605;5521;2011;0
11;2605;5142;2011;616
11;2611;5142;2011;181
11;2612;5142;2011;27
11;2613;5142;2011;5
11;2614;5142;2011;6
11;2615;5142;2011;99
11;2616;5142;2011;0
11;2617;5142;2011;448
11;2618;5142;2011;19
11;2619;5142;2011;1
11;2620;5142;2011;67
11;2625;5142;2011;460
11;2630;5142;2011;69
11;2633;5142;2011;5
11;2635;5142;2011;2
11;2640;5142;2011;0
11;2641;5142;2011;3
11;2642;5142;2011;0
11;2645;5142;2011;4
11;2655;5142;2011;260
11;2656;5142;2011;903
11;2657;5142;2011;3
11;2658;5142;2011;37
11;2731;5142;2011;146
11;2732;5142;2011;10
11;2733;5142;2011;445
11;2734;5521;2011;0
11;2734;5142;2011;162
11;2735;5142;2011;10
11;2736;5142;2011;4
11;2740;5142;2011;46
11;2743;5142;2011;65
11;2737;5142;2011;94
11;2781;5142;2011;0
11;2782;5142;2011;0
11;2744;5142;2011;115
11;2848;5521;2011;415
11;2848;5142;2011;2005
11;2761;5142;2011;35
11;2762;5142;2011;24
11;2763;5521;2011;33
11;2763;5142;2011;38
11;2764;5142;2011;6
11;2765;5521;2011;0
11;2765;5142;2011;10
11;2766;5142;2011;1
11;2767;5142;2011;5
11;2769;5142;2011;1
11;2775;5142;2011;0
11;2680;5142;2011;0
11;2905;5521;2011;3219
11;2905;5142;2011;942
11;2907;5521;2011;10
11;2907;5142;2011;492
11;2909;5521;2011;3
11;2909;5142;2011;402
11;2911;5521;2011;56
11;2911;5142;2011;7
11;2912;5142;2011;49
11;2913;5521;2011;113
11;2913;5142;2011;47
11;2914;5521;2011;2
11;2914;5142;2011;188
11;2918;5521;2011;0
11;2918;5142;2011;922
11;2919;5142;2011;1314
11;2922;5142;2011;76
11;2923;5142;2011;7
11;2924;5142;2011;1202
