Area Code;Item Code;Element Code;Year;qty
9;2911;5142;2012;12
9;2912;5142;2012;19
9;2913;5521;2012;401
9;2913;5142;2012;27
9;2914;5142;2012;605
9;2918;5521;2012;0
9;2918;5142;2012;3001
9;2919;5142;2012;3307
9;2922;5142;2012;309
9;2923;5142;2012;8
9;2924;5142;2012;2730
9;2943;5142;2012;4366
9;2945;5142;2012;221
9;2946;5521;2012;0
9;2946;5142;2012;106
9;2949;5142;2012;505
9;2948;5521;2012;343
9;2948;5142;2012;8016
9;2960;5521;2012;8
9;2960;5142;2012;241
9;2961;5142;2012;0
1;2511;5521;2012;92
1;2511;5142;2012;377
1;2805;5521;2012;0
1;2805;5142;2012;9
1;2513;5521;2012;121
1;2513;5142;2012;1
1;2514;5521;2012;53
1;2514;5142;2012;0
1;2515;5521;2012;1
1;2515;5142;2012;0
1;2516;5521;2012;3
1;2516;5142;2012;1
1;2517;5521;2012;9
1;2518;5521;2012;0
1;2520;5521;2012;1
1;2520;5142;2012;5
1;2532;5521;2012;0
1;2531;5521;2012;236
1;2531;5142;2012;133
1;2534;5521;2012;0
1;2537;5521;2012;0
1;2542;5142;2012;100
1;2543;5142;2012;7
1;2745;5142;2012;2
1;2546;5521;2012;4
1;2547;5521;2012;2
1;2549;5521;2012;2
1;2549;5142;2012;0
1;2551;5142;2012;5
1;2555;5521;2012;0
1;2555;5142;2012;0
1;2556;5142;2012;1
1;2557;5521;2012;0
1;2558;5521;2012;0
1;2558;5142;2012;0
1;2560;5142;2012;0
1;2561;5142;2012;0
1;2563;5142;2012;3
1;2570;5521;2012;0
1;2570;5142;2012;0
1;2571;5142;2012;1
1;2572;5142;2012;0
1;2573;5142;2012;26
1;2574;5142;2012;0
1;2575;5142;2012;0
1;2576;5142;2012;0
1;2578;5142;2012;1
1;2579;5142;2012;0
1;2580;5142;2012;0
1;2582;5142;2012;0
1;2586;5142;2012;0
1;2601;5142;2012;250
1;2602;5142;2012;52
1;2605;5521;2012;23
1;2605;5142;2012;715
1;2611;5142;2012;11
1;2612;5142;2012;1
1;2613;5142;2012;1
1;2614;5142;2012;1
1;2615;5142;2012;12
1;2616;5142;2012;0
1;2617;5521;2012;14
1;2617;5142;2012;80
1;2618;5142;2012;1
1;2619;5142;2012;1
1;2620;5142;2012;50
1;2625;5142;2012;192
1;2630;5142;2012;11
1;2633;5142;2012;6
1;2635;5142;2012;0
1;2640;5142;2012;0
1;2641;5142;2012;0
1;2642;5521;2012;0
1;2645;5142;2012;0
1;2655;5142;2012;4
1;2656;5142;2012;12
1;2657;5142;2012;0
1;2658;5142;2012;1
1;2731;5142;2012;57
1;2732;5142;2012;9
1;2733;5142;2012;27
1;2734;5142;2012;41
1;2735;5142;2012;0
1;2736;5142;2012;14
1;2740;5142;2012;5
1;2743;5142;2012;0
1;2737;5142;2012;11
1;2781;5142;2012;0
1;2782;5142;2012;0
1;2744;5142;2012;36
1;2848;5521;2012;26
1;2848;5142;2012;611
1;2761;5142;2012;6
1;2762;5142;2012;0
1;2763;5521;2012;8
1;2763;5142;2012;3
1;2764;5142;2012;1
1;2765;5142;2012;0
1;2766;5142;2012;0
1;2767;5142;2012;0
1;2769;5142;2012;0
1;2775;5142;2012;0
1;2680;5142;2012;0
1;2905;5521;2012;279
1;2905;5142;2012;393
1;2907;5521;2012;236
1;2907;5142;2012;133
1;2908;5521;2012;0
1;2909;5142;2012;110
1;2911;5521;2012;9
1;2911;5142;2012;0
1;2912;5142;2012;5
1;2913;5521;2012;1
1;2913;5142;2012;4
1;2914;5142;2012;28
1;2918;5521;2012;23
1;2918;5142;2012;1016
1;2919;5521;2012;14
1;2919;5142;2012;349
1;2922;5142;2012;18
1;2923;5521;2012;0
1;2923;5142;2012;0
1;2924;5142;2012;17
1;2943;5142;2012;133
1;2945;5142;2012;14
1;2946;5142;2012;16
1;2949;5142;2012;36
1;2948;5521;2012;26
1;2948;5142;2012;611
1;2960;5521;2012;8
1;2960;5142;2012;10
1;2961;5142;2012;0
1;2928;5142;2012;0
10;2511;5521;2012;3134
10;2511;5142;2012;1602
10;2805;5142;2012;243
10;2513;5521;2012;2600
10;2514;5521;2012;200
10;2514;5142;2012;108
10;2515;5142;2012;16
10;2516;5521;2012;600
10;2516;5142;2012;3
10;2517;5521;2012;42
10;2518;5521;2012;919
10;2520;5521;2012;278
10;2520;5142;2012;1
10;2532;5142;2012;4
10;2531;5521;2012;67
10;2531;5142;2012;1321
10;2533;5521;2012;2
10;2533;5142;2012;38
10;2534;5521;2012;1
10;2534;5142;2012;0
10;2537;5521;2012;0
10;2542;5521;2012;8
10;2542;5142;2012;844
10;2543;5142;2012;204
10;2745;5142;2012;10
10;2546;5142;2012;1
10;2547;5521;2012;86
10;2547;5142;2012;8
10;2549;5521;2012;1001
10;2549;5142;2012;15
10;2551;5142;2012;172
10;2555;5521;2012;11
10;2555;5142;2012;4
10;2556;5142;2012;31
10;2558;5142;2012;2
10;2560;5142;2012;50
10;2563;5142;2012;52
10;2571;5142;2012;30
10;2572;5142;2012;1
10;2573;5142;2012;54
10;2574;5142;2012;198
10;2575;5142;2012;72
10;2577;5142;2012;110
10;2578;5142;2012;30
10;2579;5142;2012;3
10;2580;5142;2012;38
10;2582;5142;2012;5
10;2586;5142;2012;15
10;2601;5142;2012;561
10;2602;5142;2012;275
10;2605;5142;2012;1467
10;2611;5142;2012;380
10;2612;5142;2012;34
10;2613;5142;2012;10
10;2614;5142;2012;3
10;2615;5142;2012;301
10;2616;5142;2012;0
10;2617;5142;2012;580
10;2618;5142;2012;135
10;2619;5142;2012;5
10;2620;5142;2012;176
10;2625;5142;2012;484
10;2630;5142;2012;126
10;2633;5142;2012;67
10;2635;5142;2012;15
10;2640;5142;2012;3
10;2641;5142;2012;3
10;2642;5142;2012;0
10;2645;5142;2012;8
10;2655;5142;2012;458
10;2656;5142;2012;1951
10;2657;5142;2012;44
10;2658;5142;2012;34
10;2731;5142;2012;818
10;2732;5142;2012;227
10;2733;5142;2012;557
10;2734;5142;2012;1051
10;2735;5142;2012;52
10;2736;5142;2012;162
10;2740;5142;2012;89
10;2743;5142;2012;7
10;2737;5142;2012;78
10;2781;5521;2012;8
10;2781;5142;2012;0
10;2782;5142;2012;0
10;2744;5142;2012;164
10;2848;5521;2012;352
10;2848;5142;2012;5215
10;2761;5142;2012;90
10;2762;5142;2012;159
10;2763;5521;2012;238
10;2763;5142;2012;101
10;2764;5142;2012;50
10;2765;5142;2012;110
10;2766;5142;2012;25
10;2767;5142;2012;64
10;2769;5142;2012;4
10;2775;5142;2012;0
10;2680;5142;2012;3
10;2905;5521;2012;7773
10;2905;5142;2012;1973
10;2907;5521;2012;70
10;2907;5142;2012;1363
10;2908;5521;2012;0
10;2909;5521;2012;8
10;2909;5142;2012;1057
10;2911;5521;2012;1087
10;2911;5142;2012;24
10;2912;5142;2012;172
10;2913;5521;2012;11
10;2913;5142;2012;138
10;2914;5142;2012;558
10;2918;5142;2012;2303
10;2919;5142;2012;2108
10;2922;5142;2012;207
10;2923;5142;2012;14
10;2924;5142;2012;2488
10;2943;5142;2012;2704
10;2945;5142;2012;162
10;2946;5521;2012;8
10;2946;5142;2012;174
10;2949;5142;2012;164
10;2948;5521;2012;352
10;2948;5142;2012;5215
10;2960;5521;2012;238
10;2960;5142;2012;599
10;2961;5142;2012;4
10;2928;5142;2012;3
11;2511;5521;2012;339
11;2511;5142;2012;689
11;2805;5521;2012;0
11;2805;5142;2012;34
11;2513;5521;2012;528
11;2513;5142;2012;3
11;2514;5521;2012;1034
11;2514;5142;2012;106
11;2515;5521;2012;94
11;2515;5142;2012;105
11;2516;5521;2012;75
11;2516;5142;2012;17
11;2517;5521;2012;5
11;2518;5521;2012;8
11;2520;5521;2012;534
11;2520;5142;2012;0
11;2532;5521;2012;0
11;2531;5521;2012;8
11;2531;5142;2012;465
11;2533;5142;2012;0
11;2535;5142;2012;0
11;2534;5142;2012;0
11;2542;5521;2012;3
11;2542;5142;2012;345
11;2543;5142;2012;45
11;2745;5142;2012;11
11;2546;5142;2012;2
11;2547;5521;2012;8
11;2547;5142;2012;4
11;2549;5521;2012;25
11;2549;5142;2012;2
11;2551;5142;2012;53
11;2555;5521;2012;81
11;2555;5142;2012;15
11;2556;5142;2012;6
11;2557;5521;2012;7
11;2557;5142;2012;5
11;2558;5521;2012;0
11;2558;5142;2012;0
11;2560;5142;2012;6
11;2561;5142;2012;3
11;2563;5142;2012;6
11;2570;5521;2012;1
11;2570;5142;2012;5
11;2571;5521;2012;1
11;2571;5142;2012;10
11;2572;5142;2012;0
11;2573;5142;2012;60
11;2574;5142;2012;79
11;2575;5142;2012;0
11;2577;5142;2012;3
11;2578;5142;2012;10
11;2579;5142;2012;0
11;2580;5142;2012;9
11;2582;5142;2012;8
11;2586;5142;2012;13
11;2601;5142;2012;170
11;2602;5142;2012;67
11;2605;5521;2012;0
11;2605;5142;2012;642
11;2611;5142;2012;208
11;2612;5142;2012;27
11;2613;5142;2012;7
11;2614;5142;2012;6
11;2615;5142;2012;96
11;2616;5142;2012;0
11;2617;5142;2012;512
11;2618;5142;2012;19
11;2619;5142;2012;1
11;2620;5142;2012;71
11;2625;5142;2012;375
11;2630;5142;2012;83
11;2633;5142;2012;8
11;2635;5142;2012;3
11;2640;5142;2012;1
11;2641;5142;2012;2
11;2642;5142;2012;0
11;2645;5142;2012;5
11;2655;5142;2012;250
11;2656;5142;2012;874
11;2657;5142;2012;9
11;2658;5142;2012;39
11;2731;5142;2012;148
11;2732;5142;2012;10
11;2733;5142;2012;408
11;2734;5521;2012;0
11;2734;5142;2012;163
11;2735;5142;2012;13
11;2736;5142;2012;8
11;2740;5142;2012;47
11;2743;5142;2012;61
11;2737;5142;2012;97
11;2781;5142;2012;0
11;2782;5142;2012;0
11;2744;5142;2012;118
11;2848;5521;2012;340
11;2848;5142;2012;2134
11;2761;5142;2012;35
11;2762;5142;2012;24
11;2763;5521;2012;28
11;2763;5142;2012;36
11;2764;5142;2012;7
11;2765;5521;2012;0
11;2765;5142;2012;9
11;2766;5142;2012;2
11;2767;5142;2012;4
11;2769;5142;2012;0
11;2775;5142;2012;0
11;2680;5142;2012;0
11;2905;5521;2012;2616
11;2905;5142;2012;954
11;2907;5521;2012;8
11;2907;5142;2012;465
11;2909;5521;2012;3
11;2909;5142;2012;401
11;2911;5521;2012;33
11;2911;5142;2012;7
11;2912;5142;2012;53
11;2913;5521;2012;89
11;2913;5142;2012;47
11;2914;5521;2012;1
11;2914;5142;2012;191
